,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
4861,742,1,55,5,155196.17,1,0,1,121207.66,1,0,1,0
4862,679,1,30,9,0.0,2,1,0,157871.55,0,1,0,0
4863,779,1,49,9,106160.37,1,0,0,116893.87,0,1,0,0
4864,850,1,41,3,136416.82,1,0,1,57844.26,0,1,0,0
4865,617,1,41,7,0.0,2,0,1,14496.67,0,1,0,0
4866,701,1,39,9,140236.98,1,0,1,146651.99,0,1,0,0
4867,708,1,19,7,112615.86,1,1,1,4491.77,0,0,0,1
4868,729,1,46,5,117837.43,1,1,0,104016.61,1,0,1,0
4869,555,1,32,10,0.0,2,0,1,168605.96,0,0,0,1
4870,516,0,29,2,104982.57,1,1,0,157378.5,0,1,0,0
4871,607,1,39,2,84468.67,2,1,1,121945.42,0,0,1,0
4872,503,1,42,9,153279.39,1,1,1,151336.96,0,0,1,0
4873,606,1,36,0,94153.56,1,0,1,120138.27,0,0,0,1
4874,774,0,43,1,110646.54,1,0,0,108804.28,0,0,0,1
4875,666,0,59,8,152614.51,2,1,1,188782.3,0,0,1,0
4876,562,1,42,2,100238.35,1,0,0,86797.41,0,1,0,0
4877,668,0,24,7,173962.32,1,0,0,106457.11,1,0,0,1
4878,729,1,39,4,121404.64,1,1,1,159618.17,0,1,0,0
4879,672,0,53,7,0.0,1,1,1,136910.18,0,1,0,0
4880,557,1,39,8,146200.01,1,1,0,177944.64,0,1,0,0
4881,582,1,35,8,121309.17,2,1,1,28750.67,0,0,1,0
4882,621,1,50,3,163085.79,1,0,1,131048.36,0,0,0,1
4883,820,0,49,1,0.0,2,1,1,119087.25,0,1,0,0
4884,531,0,53,5,127642.44,1,1,0,141501.45,1,1,0,0
4885,735,1,55,6,134140.68,1,1,0,2267.88,0,1,0,0
4886,596,1,67,6,0.0,2,1,1,138350.74,0,0,0,1
4887,490,1,33,5,96341.0,2,0,0,108313.34,0,0,1,0
4888,535,0,49,7,115309.75,1,1,0,111421.77,0,0,0,1
4889,651,0,32,8,144581.96,1,1,1,87609.5,0,1,0,0
4890,586,1,34,5,168094.01,1,0,0,20058.61,0,0,0,1
4891,733,1,36,1,0.0,2,0,1,108377.82,0,0,0,1
4892,583,0,22,2,0.0,2,0,1,5985.36,0,0,0,1
4893,850,1,28,8,67639.56,2,1,1,194245.29,0,1,0,0
4894,728,1,34,4,106328.08,1,1,0,88680.65,0,1,0,0
4895,715,1,37,9,165252.52,1,1,0,85286.3,0,1,0,0
4896,610,0,57,7,72092.95,4,0,1,113228.82,1,1,0,0
4897,659,1,35,6,0.0,2,1,1,58879.11,0,1,0,0
4898,668,0,53,10,110240.04,1,0,0,183980.56,1,1,0,0
4899,751,0,37,3,99773.85,2,1,0,54865.92,0,0,0,1
4900,660,1,26,4,115021.76,1,0,1,162443.05,0,0,1,0
4901,841,1,32,2,117070.21,1,1,0,113482.2,0,0,1,0
4902,611,0,40,7,128486.91,2,1,0,10109.47,0,0,1,0
4903,512,1,36,0,129804.17,1,1,0,53020.9,0,1,0,0
4904,614,0,31,7,120599.38,2,1,1,46163.44,0,0,1,0
4905,497,1,24,6,111769.14,2,1,0,55859.27,0,0,1,0
4906,831,1,44,3,111100.98,1,1,1,28144.07,1,0,1,0
4907,653,1,30,4,0.0,2,1,0,120736.04,0,0,0,1
4908,635,0,78,6,47536.4,1,1,1,119400.08,0,1,0,0
4909,571,0,30,4,85755.86,1,1,0,145115.95,0,1,0,0
4910,691,1,28,1,0.0,2,0,0,92865.41,0,1,0,0
4911,833,1,29,1,96462.25,2,0,1,48986.18,0,0,1,0
4912,762,0,69,9,183744.98,1,1,1,196993.69,0,0,0,1
4913,578,1,59,10,185966.64,1,0,0,9445.42,1,1,0,0
4914,632,0,40,9,139625.34,1,1,0,93702.96,1,1,0,0
4915,548,1,33,6,0.0,1,1,1,31728.35,0,0,0,1
4916,689,1,39,4,0.0,2,1,0,196112.45,0,1,0,0
4917,696,0,31,8,0.0,2,0,0,191074.11,0,1,0,0
4918,630,0,28,8,106425.75,1,1,1,20344.84,0,0,1,0
4919,542,0,35,9,127543.11,2,1,0,468.94,1,0,1,0
4920,625,1,45,7,137555.44,1,0,0,124607.7,0,1,0,0
4921,723,1,48,7,0.0,2,1,1,150694.58,0,1,0,0
4922,725,1,41,7,113980.21,1,1,1,116704.25,0,1,0,0
4923,521,0,40,9,134504.78,1,1,0,18082.06,0,0,1,0
4924,627,1,28,5,71097.23,1,1,1,130504.49,0,0,1,0
4925,599,1,30,9,105443.68,1,1,1,121124.53,0,1,0,0
4926,594,0,38,10,0.0,2,1,0,58332.91,0,0,0,1
4927,474,1,37,3,98431.37,1,0,0,75698.44,0,1,0,0
4928,723,1,42,2,99095.73,1,1,1,17512.53,0,1,0,0
4929,667,1,40,9,0.0,1,1,1,96670.2,0,1,0,0
4930,670,1,36,3,0.0,1,1,0,140754.19,1,1,0,0
4931,822,1,37,3,105563.0,1,1,0,182624.93,0,1,0,0
4932,544,0,29,1,118560.55,1,1,1,164137.36,0,1,0,0
4933,524,1,50,4,0.0,2,1,1,31840.59,1,1,0,0
4934,564,1,31,4,0.0,2,1,0,53520.03,0,1,0,0
4935,626,1,62,3,0.0,1,1,1,65010.74,0,0,0,1
4936,837,1,49,8,103302.37,1,1,1,50974.57,0,1,0,0
4937,704,0,35,3,154206.07,2,1,1,40261.49,0,0,1,0
4938,703,0,33,8,190566.65,1,1,1,79997.14,0,1,0,0
4939,580,1,39,3,119688.81,1,1,0,137041.26,0,0,1,0
4940,606,1,32,6,0.0,2,0,1,36540.63,0,1,0,0
4941,626,0,23,6,85897.95,1,1,0,109742.8,0,0,1,0
4942,650,1,26,4,214346.96,2,1,0,128815.33,0,0,1,0
4943,788,0,41,6,0.0,1,1,1,25571.37,0,1,0,0
4944,570,1,32,9,117337.54,2,0,1,62810.91,0,1,0,0
4945,634,1,37,5,115345.86,2,0,0,168781.8,0,1,0,0
4946,480,1,35,2,165692.91,1,1,1,197984.58,0,1,0,0
4947,616,1,31,1,0.0,2,1,1,54706.75,0,1,0,0
4948,799,0,30,9,0.0,2,1,0,136827.96,0,1,0,0
4949,492,1,51,8,117808.74,2,1,1,67311.12,0,0,1,0
4950,637,1,37,8,0.0,1,1,1,186062.36,0,0,0,1
4951,479,1,35,4,125920.98,1,1,1,20393.44,0,0,0,1
4952,746,1,36,9,127157.04,1,1,1,155700.15,0,1,0,0
4953,719,0,76,10,95052.29,1,1,0,176244.87,0,0,1,0
4954,680,1,33,10,183768.47,1,1,0,164119.35,0,1,0,0
4955,672,0,34,8,0.0,2,1,1,16245.25,0,1,0,0
4956,608,1,59,1,0.0,1,1,0,70649.64,1,1,0,0
4957,671,0,42,3,0.0,2,1,1,128449.33,0,0,0,1
4958,602,1,35,7,90602.42,2,1,1,51695.41,0,0,1,0
4959,759,1,38,1,0.0,2,1,0,20778.39,0,0,0,1
4960,714,1,39,3,149887.49,2,1,0,63846.36,0,0,1,0
4961,624,0,27,7,104848.68,1,1,1,167387.36,0,0,1,0
4962,699,0,41,1,200117.76,2,1,0,94142.35,0,0,1,0
4963,793,0,33,0,0.0,1,0,0,175544.02,0,1,0,0
4964,727,1,43,2,97403.18,1,1,1,107415.02,1,0,0,1
4965,537,1,28,0,88963.31,2,1,1,189839.93,0,1,0,0
4966,699,1,53,4,0.0,2,0,1,111307.98,0,1,0,0
4967,793,1,63,4,103729.79,2,1,1,80272.06,0,1,0,0
4968,569,1,30,6,106629.49,1,0,1,44114.88,0,0,1,0
4969,710,1,34,9,134260.36,2,1,0,147074.67,0,0,1,0
4970,782,1,34,6,147422.44,1,0,1,42143.61,0,0,0,1
4971,710,1,30,6,0.0,2,1,1,8991.17,0,1,0,0
4972,758,0,40,5,93499.82,2,0,0,123218.81,0,0,0,1
4973,687,0,26,6,0.0,2,1,1,32909.13,0,1,0,0
4974,637,0,33,7,103377.81,1,1,0,84419.78,0,1,0,0
4975,738,1,31,9,79019.8,1,1,1,18606.23,0,0,0,1
4976,584,1,32,5,0.0,2,1,0,10956.82,0,0,0,1
4977,782,1,36,5,81210.72,2,0,1,108003.38,0,1,0,0
4978,835,1,20,4,124365.42,1,0,0,180197.74,1,0,1,0
4979,678,0,49,3,204510.94,1,0,1,738.88,1,1,0,0
4980,515,1,35,10,176273.95,1,0,1,121277.78,0,0,0,1
4981,697,1,63,7,148368.02,1,0,0,118862.08,1,1,0,0
4982,586,1,51,2,138553.57,1,1,1,92406.22,0,1,0,0
4983,748,1,44,2,92911.52,1,0,1,85495.24,0,1,0,0
4984,764,1,30,5,0.0,2,0,1,105155.66,0,1,0,0
4985,728,0,43,8,128412.61,1,0,1,139024.31,0,0,0,1
4986,736,1,32,7,0.0,1,0,1,79082.62,0,0,0,1
4987,802,1,40,4,0.0,2,1,1,81908.09,0,0,0,1
4988,539,0,38,8,105435.74,1,0,0,80575.44,1,0,1,0
4989,640,0,74,2,116800.25,1,1,1,34130.43,0,0,1,0
4990,498,0,44,2,120702.67,2,1,1,98175.74,0,0,1,0
4991,790,0,26,4,141581.71,2,0,0,98309.27,0,1,0,0
4992,625,1,39,5,0.0,1,1,0,99800.87,0,1,0,0
4993,825,0,36,3,146053.66,1,1,1,138344.7,0,1,0,0
4994,690,1,38,1,94456.0,2,0,1,55034.02,0,1,0,0
4995,622,0,30,4,107879.04,1,0,1,196894.62,0,1,0,0
4996,511,1,58,0,149117.31,1,1,1,162599.51,0,1,0,0
4997,489,0,52,1,131441.51,1,1,0,37240.11,1,0,1,0
4998,607,1,38,3,98205.77,1,1,0,176318.27,0,0,1,0
4999,653,0,38,9,149571.94,1,1,0,118383.18,0,0,0,1
5000,790,0,46,9,0.0,1,0,0,14679.81,1,0,0,1
5001,631,1,51,8,100654.8,1,1,0,171587.9,0,1,0,0
5002,519,0,38,7,125328.56,1,1,0,188225.67,0,1,0,0
5003,485,1,32,6,102238.01,2,1,1,194010.12,0,0,0,1
5004,635,0,35,7,0.0,2,1,1,65951.65,0,0,0,1
5005,664,1,41,7,123428.69,1,1,1,164924.11,0,0,0,1
5006,486,0,39,8,97819.36,1,0,1,120531.31,0,1,0,0
5007,754,1,39,6,170184.99,2,1,0,89593.26,0,0,0,1
5008,622,1,37,4,0.0,2,1,0,4459.5,0,0,0,1
5009,671,0,34,6,37266.67,2,0,0,156917.12,0,0,1,0
5010,626,0,52,0,0.0,2,1,0,32159.46,1,1,0,0
5011,647,1,32,5,97041.16,1,1,1,23132.73,0,1,0,0
5012,597,0,26,8,149989.39,1,1,0,42330.58,0,1,0,0
5013,809,1,33,8,148055.74,1,0,0,199203.21,0,0,1,0
5014,649,0,45,5,92786.66,1,1,0,173365.9,1,1,0,0
5015,607,0,39,8,105103.33,1,1,0,104721.5,1,0,1,0
5016,601,1,50,2,115625.07,1,1,0,185855.21,0,1,0,0
5017,747,1,42,4,80214.36,1,1,0,115241.96,1,1,0,0
5018,608,0,62,8,144976.5,1,0,0,175836.03,1,1,0,0
5019,501,0,34,5,0.0,1,1,0,27380.99,0,1,0,0
5020,673,0,29,4,99097.36,1,1,1,9796.69,0,0,1,0
5021,711,0,29,3,130181.47,2,1,0,31811.44,0,1,0,0
5022,568,1,27,5,126815.97,2,0,1,118648.12,0,0,0,1
5023,595,0,26,8,118547.72,1,1,1,151192.18,0,0,1,0
5024,659,0,37,1,151105.68,1,1,1,140934.57,0,1,0,0
5025,724,0,34,3,132352.69,1,1,0,80320.3,0,1,0,0
5026,731,0,26,3,0.0,2,1,0,37697.29,0,0,0,1
5027,643,0,35,6,0.0,2,1,1,41549.64,0,0,0,1
5028,770,0,30,8,0.0,2,1,0,100557.03,0,1,0,0
5029,680,1,33,2,108393.35,1,0,1,39057.67,0,1,0,0
5030,730,0,39,6,140094.59,1,1,0,172450.04,1,0,0,1
5031,505,1,37,0,134006.39,1,1,1,93736.69,0,0,0,1
5032,578,1,46,5,113226.47,1,1,0,56770.76,0,1,0,0
5033,634,0,56,3,116251.24,1,0,1,42429.88,1,0,1,0
5034,643,0,45,9,150840.03,2,1,0,155516.35,0,0,0,1
5035,452,1,35,4,148172.44,1,1,1,4175.68,0,1,0,0
5036,756,1,62,3,0.0,1,1,1,11199.04,1,1,0,0
5037,634,0,37,7,51582.5,2,1,1,184312.88,0,1,0,0
5038,684,0,44,2,133776.86,2,0,1,49865.04,0,0,1,0
5039,701,0,42,6,86167.82,1,1,0,153342.38,0,1,0,0
5040,757,1,47,3,130747.1,1,1,0,143829.54,0,1,0,0
5041,706,0,42,8,95386.82,1,1,1,75732.25,0,0,0,1
5042,725,0,33,7,115182.84,2,1,1,177279.41,0,0,1,0
5043,583,1,24,9,135125.28,1,0,0,89801.9,0,1,0,0
5044,680,1,27,3,0.0,1,1,0,32454.26,0,1,0,0
5045,605,1,41,5,91612.91,1,1,1,28427.84,0,1,0,0
5046,585,0,43,2,0.0,2,1,0,89402.54,0,1,0,0
5047,682,0,54,0,83102.72,2,1,1,54132.93,0,0,0,1
5048,578,1,37,1,135650.88,1,1,0,199428.19,0,0,1,0
5049,743,1,65,2,131935.51,1,1,1,96399.67,1,0,1,0
5050,511,0,29,9,0.0,2,0,1,140676.98,0,0,0,1
5051,649,1,78,4,68345.86,2,1,1,142566.75,0,0,1,0
5052,636,0,39,3,118336.14,1,1,0,184691.77,0,1,0,0
5053,745,0,44,0,119638.21,1,1,1,34265.08,1,0,1,0
5054,788,0,43,10,0.0,2,1,1,116111.51,0,1,0,0
5055,577,1,28,7,0.0,1,1,0,143274.41,0,0,0,1
5056,559,1,38,3,145874.35,1,1,0,56311.39,1,0,0,1
5057,690,0,48,2,0.0,2,1,1,3149.1,0,0,0,1
5058,689,0,31,3,139799.63,1,0,1,120663.57,0,0,0,1
5059,706,1,42,9,0.0,2,1,1,28714.34,0,0,0,1
5060,506,1,28,8,53053.76,1,0,1,24577.34,0,0,1,0
5061,625,1,31,5,0.0,2,0,1,90.07,0,1,0,0
5062,648,0,43,7,139972.18,1,1,0,143668.58,0,1,0,0
5063,698,0,27,1,94920.71,1,1,1,40339.9,0,1,0,0
5064,602,1,49,0,191808.73,1,0,0,97640.2,0,1,0,0
5065,826,1,26,5,142662.68,1,0,0,60285.3,0,1,0,0
5066,757,0,51,1,0.0,1,1,1,22835.13,1,1,0,0
5067,631,0,33,8,0.0,2,0,0,117374.22,0,1,0,0
5068,685,1,31,10,135213.71,1,1,1,125777.28,0,0,0,1
5069,617,0,46,3,106521.49,1,0,1,86587.37,0,0,0,1
5070,751,1,50,2,96888.39,1,1,0,77206.25,1,0,1,0
5071,530,0,48,0,0.0,1,1,0,85081.09,0,1,0,0
5072,433,1,34,9,152806.74,1,1,0,19687.99,0,0,0,1
5073,593,0,29,5,101713.84,3,1,0,134594.99,0,0,1,0
5074,639,0,39,1,141789.15,1,1,0,92455.96,0,0,0,1
5075,567,1,38,6,127678.8,2,0,0,45422.89,0,1,0,0
5076,704,0,44,9,153656.85,1,1,0,158742.81,0,0,0,1
5077,792,1,36,5,115725.24,2,0,0,1871.25,0,0,1,0
5078,641,0,42,6,0.0,2,0,0,121138.77,0,1,0,0
5079,754,0,50,7,146777.44,2,0,1,150685.52,0,0,0,1
5080,593,1,33,1,0.0,2,0,0,9984.4,0,1,0,0
5081,633,1,29,6,117412.35,1,0,0,30338.94,0,0,1,0
5082,699,0,39,1,0.0,2,0,0,93826.63,0,1,0,0
5083,683,1,43,8,0.0,1,1,0,96754.8,0,1,0,0
5084,453,1,29,6,0.0,1,0,0,198376.02,1,1,0,0
5085,610,1,50,1,113957.01,2,1,0,196526.55,1,0,1,0
5086,754,1,39,3,74896.33,1,0,0,34430.16,0,1,0,0
5087,744,1,32,4,96106.83,1,1,1,79812.77,0,0,1,0
5088,632,0,27,3,107375.82,1,1,1,62703.38,0,1,0,0
5089,645,0,24,3,34547.82,1,1,1,11638.17,0,1,0,0
5090,700,0,32,8,110923.15,2,1,1,161845.81,1,1,0,0
5091,628,0,31,5,0.0,1,0,0,147963.07,1,1,0,0
5092,508,1,49,1,93817.41,2,1,1,132468.76,1,1,0,0
5093,716,0,29,10,87946.39,1,1,1,182531.74,0,1,0,0
5094,469,0,52,8,139493.25,3,0,0,150093.32,1,0,1,0
5095,811,0,28,4,167738.82,2,1,1,9903.42,0,0,1,0
5096,559,0,31,1,139183.06,1,0,1,143360.56,0,0,0,1
5097,563,1,26,7,0.0,2,0,0,6139.74,0,0,0,1
5098,684,0,38,3,0.0,2,1,0,44255.65,0,0,0,1
5099,675,0,33,6,0.0,2,1,0,34045.61,0,1,0,0
5100,567,0,54,5,92316.31,2,1,0,158590.66,1,0,0,1
5101,535,0,53,5,141616.55,2,1,1,75888.65,0,0,1,0
5102,588,0,34,3,120777.88,1,1,1,131729.52,0,1,0,0
5103,680,0,24,10,0.0,3,1,0,154971.63,1,1,0,0
5104,732,0,40,10,0.0,2,1,0,154189.08,0,1,0,0
5105,646,0,30,5,0.0,2,1,0,13935.32,0,1,0,0
5106,762,0,60,10,168920.75,1,1,0,31445.03,1,0,0,1
5107,646,1,46,1,170826.55,2,1,0,45041.32,0,0,1,0
5108,543,1,41,5,0.0,2,0,1,143980.29,0,0,0,1
5109,700,1,37,3,77608.46,2,1,1,175373.46,0,1,0,0
5110,525,0,23,5,0.0,2,1,0,160249.1,0,1,0,0
5111,601,0,43,8,0.0,3,0,1,110916.15,1,1,0,0
5112,488,1,34,3,0.0,2,1,1,125979.36,0,1,0,0
5113,586,0,52,6,140900.97,1,1,1,67288.89,0,1,0,0
5114,633,1,37,2,0.0,2,1,0,182258.17,0,1,0,0
5115,665,1,25,7,90920.75,1,0,1,112256.57,0,1,0,0
5116,479,0,33,2,208165.53,1,0,0,50774.81,1,1,0,0
5117,556,0,52,9,0.0,1,1,0,175149.2,1,1,0,0
5118,560,1,50,3,0.0,2,1,0,84531.79,0,1,0,0
5119,675,0,33,0,141816.25,1,1,0,64815.05,1,0,1,0
5120,767,0,45,7,132746.2,2,1,0,26628.88,1,0,1,0
5121,666,1,46,5,123873.19,1,1,1,177844.06,0,1,0,0
5122,582,0,32,1,116409.55,1,0,1,152790.92,0,1,0,0
5123,489,1,38,8,0.0,2,0,1,196990.79,0,1,0,0
5124,517,0,29,5,0.0,2,1,0,103402.88,0,0,0,1
5125,550,1,31,5,142200.19,2,1,1,122221.71,0,1,0,0
5126,459,1,50,5,109387.9,1,1,0,155721.15,0,0,1,0
5127,653,1,35,6,116662.96,2,1,1,23864.21,0,0,0,1
5128,735,1,36,5,0.0,2,1,0,105152.17,0,0,0,1
5129,551,1,35,7,129717.3,2,0,0,86937.2,0,1,0,0
5130,501,1,37,4,0.0,2,0,0,12470.3,0,1,0,0
5131,718,0,25,4,108691.95,1,1,0,63030.97,0,1,0,0
5132,695,0,31,5,0.0,2,0,1,13998.88,0,0,0,1
5133,798,0,38,4,129055.13,1,1,0,157147.59,0,0,1,0
5134,600,1,28,2,116623.31,1,0,1,59905.29,0,0,1,0
5135,570,1,35,6,85668.59,1,1,0,105525.36,0,0,1,0
5136,677,0,34,10,171671.9,1,1,1,50777.77,0,0,0,1
5137,614,1,39,3,151914.93,1,0,0,56459.45,0,0,0,1
5138,665,0,41,8,96147.55,1,1,0,137037.97,0,1,0,0
5139,705,0,35,3,0.0,2,0,1,66331.01,0,1,0,0
5140,790,1,42,1,85839.62,1,1,0,198182.73,0,0,1,0
5141,655,0,36,1,135515.76,1,1,0,86013.96,0,0,0,1
5142,442,1,34,4,0.0,2,1,0,68343.08,0,1,0,0
5143,635,0,32,8,0.0,2,1,1,19367.98,1,0,0,1
5144,655,0,45,0,0.0,2,1,0,166830.71,0,1,0,0
5145,715,1,28,7,160376.61,1,0,0,196853.11,0,1,0,0
5146,580,0,36,3,74974.89,1,1,1,12099.67,0,0,1,0
5147,561,1,37,1,100443.36,2,0,1,101693.73,0,1,0,0
5148,623,0,50,2,87116.71,1,1,1,104382.11,0,0,0,1
5149,607,0,27,5,100912.19,1,0,0,7631.27,0,0,0,1
5150,803,0,37,1,0.0,2,0,0,7455.2,0,0,0,1
5151,695,1,28,5,171069.39,2,1,1,88689.4,0,1,0,0
5152,673,0,41,9,98612.1,1,1,0,151349.35,0,0,1,0
5153,725,0,39,5,116803.8,1,1,0,124052.97,0,0,1,0
5154,774,1,60,5,85891.55,1,1,0,74135.48,1,1,0,0
5155,850,1,32,9,141827.33,2,1,1,149458.73,0,0,1,0
5156,604,1,33,3,0.0,1,1,0,42171.13,1,1,0,0
5157,532,1,36,4,0.0,2,1,1,132798.78,0,1,0,0
5158,642,1,35,2,133161.95,1,0,1,122254.86,0,1,0,0
5159,769,0,45,5,126674.81,1,1,0,124118.71,1,0,1,0
5160,727,1,58,5,106913.43,1,1,0,25881.0,1,0,1,0
5161,850,1,38,5,146756.68,1,1,0,78268.61,0,0,1,0
5162,683,1,31,2,0.0,2,0,1,77326.78,0,1,0,0
5163,504,1,42,7,131287.36,2,1,1,149697.78,0,0,1,0
5164,715,1,42,6,0.0,2,1,1,128745.69,0,0,0,1
5165,575,1,49,7,121205.15,4,1,1,168080.53,1,0,1,0
5166,681,1,38,6,153722.47,1,1,0,101319.76,0,1,0,0
5167,584,0,59,1,0.0,1,0,1,130260.11,1,0,0,1
5168,771,1,45,0,139825.56,1,0,0,170984.97,1,0,0,1
5169,506,1,59,8,119152.1,2,1,1,170679.74,0,0,1,0
5170,652,0,37,4,0.0,2,1,0,143393.24,0,1,0,0
5171,529,0,29,8,0.0,2,1,0,19842.11,0,1,0,0
5172,589,0,36,9,140355.56,2,1,0,136329.96,0,0,1,0
5173,751,1,33,4,79281.61,1,1,0,117547.76,0,0,0,1
5174,695,0,53,8,95231.91,1,0,0,70140.8,1,0,1,0
5175,593,0,46,7,98752.51,1,1,0,145560.38,0,1,0,0
5176,577,0,44,8,115557.0,1,0,1,127506.76,0,0,0,1
5177,555,1,42,6,107104.5,1,1,1,41304.44,1,0,1,0
5178,811,1,42,10,0.0,2,1,1,3797.79,0,1,0,0
5179,520,1,34,4,134007.9,1,1,1,193209.11,0,1,0,0
5180,608,1,23,8,197715.93,2,1,1,116124.28,0,0,1,0
5181,719,0,22,7,114415.84,1,1,1,177497.4,0,1,0,0
5182,494,1,28,9,114731.76,2,0,1,79479.74,0,1,0,0
5183,648,0,42,8,121980.56,2,1,0,4027.02,0,0,1,0
5184,756,1,41,2,124439.49,2,0,1,47093.11,0,0,1,0
5185,773,1,52,4,0.0,1,0,1,144113.42,0,1,0,0
5186,666,0,41,10,141162.08,1,1,0,50908.48,0,1,0,0
5187,646,1,18,10,0.0,2,0,1,52795.15,0,1,0,0
5188,599,1,40,10,137456.28,2,1,1,14113.11,0,0,1,0
5189,687,0,21,8,0.0,2,1,1,154767.34,0,0,0,1
5190,581,1,71,4,0.0,2,1,1,197562.08,0,1,0,0
5191,714,1,46,1,0.0,1,1,0,152167.79,1,1,0,0
5192,663,1,32,3,108586.86,1,1,1,182355.21,0,0,1,0
5193,762,1,35,9,122929.42,2,0,0,149822.04,0,0,0,1
5194,728,0,28,4,142243.54,2,1,0,33074.51,0,1,0,0
5195,536,0,22,5,89492.62,1,0,0,42934.43,0,1,0,0
5196,492,0,52,8,125396.24,1,1,0,10014.72,1,0,1,0
5197,692,1,40,6,163505.16,1,0,0,90424.09,0,1,0,0
5198,792,1,34,1,0.0,1,0,1,86330.32,0,1,0,0
5199,560,0,66,9,0.0,1,1,1,15928.49,0,1,0,0
5200,481,0,57,9,0.0,3,1,1,169719.35,1,1,0,0
5201,641,1,37,7,0.0,2,1,0,75248.3,0,1,0,0
5202,641,0,37,2,0.0,2,1,0,3939.87,0,1,0,0
5203,592,1,38,3,0.0,1,1,1,12905.89,1,0,0,1
5204,536,0,61,8,65190.29,1,1,1,64308.49,1,1,0,0
5205,664,0,38,4,74306.19,2,1,0,154395.56,0,1,0,0
5206,784,1,31,7,0.0,2,1,1,143204.41,0,1,0,0
5207,729,1,36,8,152899.24,2,1,0,177130.33,0,0,1,0
5208,550,1,51,5,0.0,2,1,0,153917.41,0,0,0,1
5209,679,0,24,6,114948.76,2,0,1,135768.25,0,1,0,0
5210,603,1,38,8,59360.77,1,1,1,191457.06,0,1,0,0
5211,739,1,40,1,109681.61,1,1,1,193321.3,0,0,0,1
5212,667,1,38,1,87202.38,1,1,1,77866.91,0,0,0,1
5213,443,1,59,4,110939.3,1,1,0,72846.58,1,0,1,0
5214,666,1,40,5,0.0,2,1,0,147878.05,0,1,0,0
5215,513,0,43,9,0.0,2,1,0,152499.8,0,1,0,0
5216,600,1,37,1,142663.46,1,0,1,88669.89,0,1,0,0
5217,714,0,49,5,140510.89,1,1,0,141914.94,0,0,1,0
5218,444,0,40,5,84350.07,1,1,0,143835.76,0,1,0,0
5219,559,1,34,2,137390.11,2,1,0,9677.0,0,1,0,0
5220,351,0,57,4,163146.46,1,1,0,169621.69,1,0,1,0
5221,602,0,63,7,0.0,2,1,1,56323.21,0,1,0,0
5222,426,0,34,3,0.0,2,1,1,61230.83,0,1,0,0
5223,701,1,30,3,156660.72,2,1,0,45742.42,0,1,0,0
5224,527,0,25,6,0.0,2,0,1,96758.58,0,1,0,0
5225,676,1,35,5,106836.67,2,1,0,84199.78,0,1,0,0
5226,758,0,30,3,141581.08,1,1,0,156249.06,0,1,0,0
5227,793,1,35,2,0.0,2,1,1,79704.12,0,1,0,0
5228,630,1,33,9,0.0,2,1,0,64804.59,0,1,0,0
5229,499,1,39,6,0.0,2,1,1,81409.0,0,0,0,1
5230,735,0,25,3,91718.8,1,0,0,28411.23,0,1,0,0
5231,809,1,50,10,118098.62,1,1,1,100720.02,1,0,1,0
5232,438,0,36,4,0.0,2,1,0,64420.5,0,1,0,0
5233,645,1,44,10,0.0,2,0,1,166707.22,0,1,0,0
5234,554,0,37,4,58629.97,1,0,0,182038.6,0,0,1,0
5235,616,1,31,7,76665.71,2,1,1,163809.08,0,0,0,1
5236,525,1,51,10,0.0,3,1,0,171045.35,1,1,0,0
5237,689,0,31,4,0.0,2,1,1,136610.02,0,0,0,1
5238,487,0,53,10,89550.85,1,0,1,90076.85,0,1,0,0
5239,510,0,32,1,0.0,2,0,1,28515.17,0,1,0,0
5240,789,0,27,8,66201.96,1,1,1,79458.12,0,1,0,0
5241,748,0,41,2,91621.69,1,1,1,71139.31,0,1,0,0
5242,661,1,20,8,0.0,1,1,0,110252.53,0,0,0,1
5243,539,1,42,1,177728.55,1,1,0,105013.63,0,0,1,0
5244,655,0,35,1,106405.03,1,1,1,82900.25,0,0,0,1
5245,850,0,62,1,124678.35,1,1,0,70916.0,1,1,0,0
5246,562,0,31,9,117153.0,1,1,1,108675.01,0,0,1,0
5247,704,0,24,2,0.0,1,1,0,35600.25,1,0,0,1
5248,531,0,31,7,117052.82,1,1,0,118508.09,1,0,1,0
5249,618,1,38,5,126473.99,1,1,0,91972.49,0,0,0,1
5250,611,0,43,9,127216.31,2,0,1,17913.25,0,0,1,0
5251,640,1,39,3,0.0,1,1,1,105997.25,0,0,0,1
5252,653,1,41,1,104584.11,1,1,0,15126.32,1,0,1,0
5253,688,0,46,0,74458.25,1,0,1,6866.31,0,0,1,0
5254,567,1,42,2,0.0,2,1,1,167984.61,0,1,0,0
5255,618,0,40,0,0.0,1,1,0,119059.13,0,1,0,0
5256,479,1,27,2,172463.45,1,1,1,40315.27,0,0,0,1
5257,592,1,54,8,0.0,1,1,1,28737.71,1,1,0,0
5258,741,0,60,5,0.0,1,1,1,38914.51,0,1,0,0
5259,717,1,53,6,0.0,2,0,1,97614.87,0,1,0,0
5260,678,0,37,2,113383.07,1,1,1,135123.96,0,0,1,0
5261,608,1,33,9,89968.69,1,1,0,68777.26,0,1,0,0
